name,address,city,lat,long,company,connector,power_supply,charging_speed,,
בית אמפא - ספיר 7 הרצליה,ספיר 7,הרצליה,32.1633933,34.8106892,Afcon EV,type 2,12.7,איטי,,
בית אמפא - ספיר 7 הרצליה,ספיר 7,הרצליה,32.1633933,34.8106892,Afcon EV,type 2,12.7,איטי,,
בית אמפא - ספיר 7 הרצליה,ספיר 7,הרצליה,32.1633933,34.8106892,Afcon EV,type 2,12.7,איטי,,
בית אמפא - ספיר 7 הרצליה,ספיר 7,הרצליה,32.1633933,34.8106892,Afcon EV,type 2,12.7,איטי,,
בית אמפא - ספיר 7 הרצליה,ספיר 7,הרצליה,32.1633933,34.8106892,Afcon EV,type 2,12.7,איטי,,
בית אמפא - ספיר 7 הרצליה,ספיר 7,הרצליה,32.1633933,34.8106892,Afcon EV,type 2,12.7,איטי,,
בית אמפא - ספיר 7 הרצליה,ספיר 7,הרצליה,32.1633933,34.8106892,Afcon EV,type 2,12.7,איטי,,
בית אמפא - ספיר 7 הרצליה,ספיר 7,הרצליה,32.1633933,34.8106892,Afcon EV,type 2,12.7,איטי,,
בית אמפא - ספיר 7 הרצליה,ספיר 7,הרצליה,32.1633933,34.8106892,Afcon EV,type 2,12.7,איטי,,
עמנואל - רבי מאיר מפרימישלן,רבי מאיר מפרימישלן,עמנואל,32.1608693,35.1363235,Afcon EV,type 2,10,איטי,,
עמנואל - רבי מאיר מפרימישלן,רבי מאיר מפרימישלן,עמנואל,32.1608693,35.1363235,Afcon EV,type 2,10,איטי,,
עמנואל - רבי מאיר מפרימישלן,רבי מאיר מפרימישלן,עמנואל,32.1608693,35.1363235,Afcon EV,type 2,10,איטי,,
עמנואל - רבי מאיר מפרימישלן,רבי מאיר מפרימישלן,עמנואל,32.1608693,35.1363235,Afcon EV,type 2,10,איטי,,
עמנואל - רבי מאיר מפרימישלן,רבי מאיר מפרימישלן,עמנואל,32.1608693,35.1363235,Afcon EV,type 2,10,איטי,,
הוד-ים מלח -לאורחי המלון,עין בוקק,ים המלח,31.201942,35.36364,Afcon EV,type 2,8,איטי,,
הטכניון - הפקולטה לכימיה עש שוליך,3200003,חיפה,32.7776126,35.0267005,Afcon EV,type 2,12.7,איטי,,
הטכניון - הפקולטה לכימיה עש שוליך,3200003,חיפה,32.7776126,35.0267005,Afcon EV,type 2,12.7,איטי,,
הטכניון - הפקולטה לכימיה עש שוליך,3200003,חיפה,32.7776126,35.0267005,Afcon EV,type 2,12.7,איטי,,
דור אלון- גן יבנה,דור אלון- גן יבנה,גן יבנה,31.786856,34.677035,Afcon EV,combo,34,איטי,,
דור אלון- גן יבנה,דור אלון- גן יבנה,גן יבנה,31.786856,34.677035,Afcon EV,combo,126,מהיר,,
דור אלון- גן יבנה,דור אלון- גן יבנה,גן יבנה,31.786856,34.677035,Afcon EV,CHAdeMO,126,מהיר,,
עמק חפר-רחבת הבנים,בית יצחק-רחבת הבנים,מועצה אזורית עמק חפר,32.327841,34.88971,Afcon EV,type 2,11.1,איטי,,
עמק חפר-טניס חופיתקין,מרכז טניס חופיתקין,מועצה אזורית עמק חפר,32.3862032,34.8822137,Afcon EV,type 2,11.1,איטי,,
מסעדת פאפי - אילת,דרך הערבה,אילת,29.562448,34.9592274,Afcon EV,type 2,12.7,איטי,,
תחנת דלק פז - קרית ארבע,תחנת דלק פז,חבל יהודה וקרית ארבע,31.542458,35.131638,Afcon EV,type 2,12.7,איטי,,
תחנת דלק פז - קרית ארבע,תחנת דלק פז,חבל יהודה וקרית ארבע,31.542458,35.131638,Afcon EV,type 2,12.7,איטי,,
תחנת דלק פז - קרית ארבע,תחנת דלק פז,חבל יהודה וקרית ארבע,31.542458,35.131638,Afcon EV,combo,34,איטי,,
דיוויד טאואר נתניה-לאורחי המלון,דוד המלך 8,נתניה,32.3317221,34.8515544,Afcon EV,type 2,4,איטי,,
סנטר GT מתחם הקניות,בעלי המלאכה,נתיבות,31.419075,34.59893,Afcon EV,combo,34,איטי,,
סנטר GT מתחם הקניות,בעלי המלאכה,נתיבות,31.419075,34.59893,Afcon EV,type 2,12.7,איטי,,
סנטר GT מתחם הקניות,בעלי המלאכה,נתיבות,31.419075,34.59893,Afcon EV,type 2,12.7,איטי,,
חניון מתנס דיונה והמשטרה,"קקל 90""",אשדוד,31.778956,34.6490278,Afcon EV,type 2,12.7,איטי,,
חניון מתנס דיונה והמשטרה,"קקל 90""",אשדוד,31.778956,34.6490278,Afcon EV,type 2,12.7,איטי,,
חניון מתנס דיונה והמשטרה,"קקל 90""",אשדוד,31.778956,34.6490278,Afcon EV,type 2,12.7,איטי,,
חניון מתנס דיונה והמשטרה,"קקל 90""",אשדוד,31.778956,34.6490278,Afcon EV,type 2,12.7,איטי,,
חניון מתנס דיונה והמשטרה,"קקל 90""",אשדוד,31.778956,34.6490278,Afcon EV,type 2,12.7,איטי,,
חניון מתנס דיונה והמשטרה,"קקל 90""",אשדוד,31.778956,34.6490278,Afcon EV,type 2,12.7,איטי,,
חניון מתנס דיונה והמשטרה,"קקל 90""",אשדוד,31.778956,34.6490278,Afcon EV,type 2,12.7,איטי,,
"חניון הטיילת, יונה הנביא 2 - אשדוד",יונה הנביא 2,אשדוד,31.8141895,34.6416488,Afcon EV,type 2,12.7,איטי,,
"חניון הטיילת, יונה הנביא 2 - אשדוד",יונה הנביא 2,אשדוד,31.8141895,34.6416488,Afcon EV,type 2,12.7,איטי,,
"חניון הטיילת, יונה הנביא 2 - אשדוד",יונה הנביא 2,אשדוד,31.8141895,34.6416488,Afcon EV,type 2,12.7,איטי,,
"חניון הטיילת, יונה הנביא 2 - אשדוד",יונה הנביא 2,אשדוד,31.8141895,34.6416488,Afcon EV,type 2,12.7,איטי,,
"חניון הטיילת, יונה הנביא 2 - אשדוד",יונה הנביא 2,אשדוד,31.8141895,34.6416488,Afcon EV,type 2,12.7,איטי,,
חניון חוף יא' - אשדוד,חניון חוף יא,אשדוד,31.7878267,34.6269415,Afcon EV,type 2,12.7,איטי,,
חניון חוף יא' - אשדוד,חניון חוף יא,אשדוד,31.7878267,34.6269415,Afcon EV,type 2,12.7,איטי,,
חניון חוף יא' - אשדוד,חניון חוף יא,אשדוד,31.7878267,34.6269415,Afcon EV,type 2,12.7,איטי,,
חניון בית לברון - אשדוד,נתן אלבז 19,אשדוד,31.7945761,34.6534267,Afcon EV,type 2,12.7,איטי,,
חניון בית לברון - אשדוד,נתן אלבז 19,אשדוד,31.7945761,34.6534267,Afcon EV,type 2,12.7,איטי,,
חניון בית לברון - אשדוד,נתן אלבז 19,אשדוד,31.7945761,34.6534267,Afcon EV,type 2,12.7,איטי,,
דור אלון- עמיעד,עמיעד,עמיעד,32.925138,35.543071,Afcon EV,combo,34,איטי,,
דור אלון- עמיעד,עמיעד,עמיעד,32.925138,35.543071,Afcon EV,combo,126,מהיר,,
דור אלון- עמיעד,עמיעד,עמיעד,32.925138,35.543071,Afcon EV,CHAdeMO,126,מהיר,,
"חניון גן אלישבע, אשדוד",גן אלישבע,אשדוד,31.8083227,34.6398502,Afcon EV,type 2,12.7,איטי,,
"חניון גן אלישבע, אשדוד",גן אלישבע,אשדוד,31.8083227,34.6398502,Afcon EV,type 2,12.7,איטי,,
"חניון גן אלישבע, אשדוד",גן אלישבע,אשדוד,31.8083227,34.6398502,Afcon EV,combo,120,מהיר,,
"חניון גן אלישבע, אשדוד",גן אלישבע,אשדוד,31.8083227,34.6398502,Afcon EV,combo,120,מהיר,,
"חניון גן אלישבע, אשדוד",גן אלישבע,אשדוד,31.8083227,34.6398502,Afcon EV,type 2,12.7,איטי,,
"מגה אור, אריאל-חניון עליון",הבנאי,אריאל,32.1007172,35.1701921,Afcon EV,type 2,12.7,איטי,,
"מגה אור - בית גלי, א.ת מושב שילת",בית גלי,מושב שילת,31.9145145,35.0241155,Afcon EV,type 2,8,איטי,,
מרכז מגה אור - מודיעין,הנפח,מודיעין,31.8893988,34.9667982,Afcon EV,type 2,12.7,איטי,,
מגה אור - כפר סבא,גלגלי הפלדה 5,כפר סבא,32.1726344,34.9277962,Afcon EV,type 2,12.7,איטי,,
"פארק עתידים - (קרית עתידים) תא""",פארק עתידים,תל אביב,32.1145297,34.843289,Afcon EV,combo,92,מהיר,,
"פארק עתידים - (קרית עתידים) תא""",פארק עתידים,תל אביב,32.1145297,34.843289,Afcon EV,combo,6.4,איטי,,
"פארק עתידים - (קרית עתידים) תא""",פארק עתידים,תל אביב,32.1145297,34.843289,Afcon EV,combo,92,מהיר,,
"פארק עתידים - (קרית עתידים) תא""",פארק עתידים,תל אביב,32.1145297,34.843289,Afcon EV,combo,6.4,איטי,,
"פארק עתידים - (קרית עתידים) תא""",פארק עתידים,תל אביב,32.1145297,34.843289,Afcon EV,type 2,11.1,איטי,,
מגה אור - עפולה,השוק 13,עפולה,32.6061191,35.2929707,Afcon EV,type 2,6.4,איטי,,
מגה אור מודיעין - חניון תחתון,הקדר 8,מודיעין,31.8889829,34.9655017,Afcon EV,type 2,12.7,איטי,,
מגה אור מודיעין - עידן 2000,הסוחר,מודיעין,31.890773,34.963958,Afcon EV,type 2,12.7,איטי,,
מגה אור - שוהם,האגוז 9,שוהם,32.0128795,34.958452,Afcon EV,type 2,12.7,איטי,,
אינטרגרין 1 - חניון סגור-מורשים בלבד,המפלסים 17,פתח תקוה,32.1010906,34.8622487,Afcon EV,type 2,6.4,איטי,,
אינטרגרין 1 - חניון סגור-מורשים בלבד,המפלסים 17,פתח תקוה,32.1010906,34.8622487,Afcon EV,type 2,6.4,איטי,,
אינטרגרין 1 - חניון סגור-מורשים בלבד,המפלסים 17,פתח תקוה,32.1010906,34.8622487,Afcon EV,type 2,6.4,איטי,,
אינטרגרין 1 - חניון סגור-מורשים בלבד,המפלסים 17,פתח תקוה,32.1010906,34.8622487,Afcon EV,type 2,6.4,איטי,,
אינטרגרין 1 - חניון סגור-מורשים בלבד,המפלסים 17,פתח תקוה,32.1010906,34.8622487,Afcon EV,type 2,6.4,איטי,,
חניון אסותא אשדוד,הרפואה7,אשדוד,31.7801351,34.6567338,Afcon EV,type 2,12.7,איטי,,
חניון אסותא אשדוד,הרפואה7,אשדוד,31.7801351,34.6567338,Afcon EV,type 2,12.7,איטי,,
חניון אסותא אשדוד,הרפואה7,אשדוד,31.7801351,34.6567338,Afcon EV,combo,73.6,מהיר,,
חניון אסותא אשדוד,הרפואה7,אשדוד,31.7801351,34.6567338,Afcon EV,CHAdeMO,40,איטי,,
חניון אסותא אשדוד,הרפואה7,אשדוד,31.7801351,34.6567338,Afcon EV,type 2,12.7,איטי,,
חניון אסותא אשדוד,הרפואה7,אשדוד,31.7801351,34.6567338,Afcon EV,type 2,12.7,איטי,,
חניון אסותא אשדוד,הרפואה7,אשדוד,31.7801351,34.6567338,Afcon EV,type 2,12.7,איטי,,
המכללה האקדמית - בית ברל,דרום השרון,כפר סבא,32.20164,34.928257,Afcon EV,type 2,12.7,איטי,,
חניון אופק 8 עד 10- מורשים בלבד,תרשיש,קיסריה,32.484376,34.946425,Afcon EV,type 2,12.7,איטי,,
חניון אופק 8 עד 10- מורשים בלבד,תרשיש,קיסריה,32.484376,34.946425,Afcon EV,type 2,12.7,איטי,,
חניון אופק 8 עד 10- מורשים בלבד,תרשיש,קיסריה,32.484376,34.946425,Afcon EV,type 2,12.7,איטי,,
חניון אופק 8 עד 10- מורשים בלבד,תרשיש,קיסריה,32.484376,34.946425,Afcon EV,type 2,12.7,איטי,,
חניון אופק 8 עד 10- מורשים בלבד,תרשיש,קיסריה,32.484376,34.946425,Afcon EV,type 2,12.7,איטי,,
מפעל טיטניום עמק חפר,דרך נחל אלכסנדר פארק,מועצה אזורית עמק חפר,32.400145,34.89928,Afcon EV,combo,120,מהיר,,
מוסך הילוך שישי,המכבים 48,ראשון לציון,31.9814643,34.8102243,Afcon EV,combo,34,איטי,,
חניון השדרה - תלתן 26,תלתן 26,מודיעין מכבים רעות,31.9034313,35.008719,Afcon EV,type 2,12.7,איטי,,
חניון השדרה - תלתן 26,תלתן 26,מודיעין מכבים רעות,31.9034313,35.008719,Afcon EV,type 2,12.7,איטי,,
חניון השדרה - תלתן 26,תלתן 26,מודיעין מכבים רעות,31.9034313,35.008719,Afcon EV,type 2,12.7,איטי,,
חניון השדרה - תלתן 26,תלתן 26,מודיעין מכבים רעות,31.9034313,35.008719,Afcon EV,type 2,12.7,איטי,,
חניון השדרה - תלתן 26,תלתן 26,מודיעין מכבים רעות,31.9034313,35.008719,Afcon EV,type 2,12.7,איטי,,
"מגה אור - בית ירדן, א.ת מושב שילת",בית ירדן,מושב שילת,31.915861,35.024483,Afcon EV,type 2,12.7,איטי,,
"קניון שבעת הכוכבים, קומה 2-",שדרות שבעת הכוכבים 8,הרצליה,32.1650615,34.8239528,Afcon EV,type 2,6.4,איטי,,
"קניון שבעת הכוכבים, קומה 2-",שדרות שבעת הכוכבים 8,הרצליה,32.1650615,34.8239528,Afcon EV,type 2,6.4,איטי,,
"קניון שבעת הכוכבים, קומה 2-",שדרות שבעת הכוכבים 8,הרצליה,32.1650615,34.8239528,Afcon EV,type 2,6.4,איטי,,
"קניון שבעת הכוכבים, קומה 2-",שדרות שבעת הכוכבים 8,הרצליה,32.1650615,34.8239528,Afcon EV,type 2,6.4,איטי,,
"קניון שבעת הכוכבים, קומה 2-",שדרות שבעת הכוכבים 8,הרצליה,32.1650615,34.8239528,Afcon EV,type 2,6.4,איטי,,
"קניון שבעת הכוכבים, קומה 2-",שדרות שבעת הכוכבים 8,הרצליה,32.1650615,34.8239528,Afcon EV,combo,80,מהיר,,
"קניון שבעת הכוכבים, קומה 2-",שדרות שבעת הכוכבים 8,הרצליה,32.1650615,34.8239528,Afcon EV,combo,80,מהיר,,
"קניון שבעת הכוכבים, קומה 2-",שדרות שבעת הכוכבים 8,הרצליה,32.1650615,34.8239528,Afcon EV,combo,16,איטי,,
"קניון שבעת הכוכבים, קומה 2-",שדרות שבעת הכוכבים 8,הרצליה,32.1650615,34.8239528,Afcon EV,type 2,6.4,איטי,,
"קניון שבעת הכוכבים, קומה 2-",שדרות שבעת הכוכבים 8,הרצליה,32.1650615,34.8239528,Afcon EV,type 2,6.4,איטי,,
"דרך רפאל איתן, קרית אונו",יצחק רבין 2,קרית אונו,32.0663665,34.8617199,Afcon EV,type 2,22.2,איטי,,
"מגה אור, אריאל-חניון תחתון",הבנאי,אריאל,32.100425,35.170581,Afcon EV,type 2,8,איטי,,
משתלת אזור - חולון,דרך השבעה 104,חולון,32.0197037,34.8066714,Afcon EV,type 2,12.7,איטי,,
משתלת אזור - חולון,דרך השבעה 104,חולון,32.0197037,34.8066714,Afcon EV,combo,38,איטי,,
מלון שרתון תל אביב,הירקון 115,תל אביב,32.0816839,34.7682212,Afcon EV,type 2,6.4,איטי,,
מלון לוט-לאורחי המלון,עין בוקק 86930,ים המלח,31.2000249,35.364468,Afcon EV,type 2,6.4,איטי,,
מלון לוט-לאורחי המלון,עין בוקק 86930,ים המלח,31.2000249,35.364468,Afcon EV,type 2,6.4,איטי,,
מלון לוט-לאורחי המלון,עין בוקק 86930,ים המלח,31.2000249,35.364468,Afcon EV,type 2,6.4,איטי,,
קיבוץ געתון - געתון,קיבוץ געתון,געתון,33.005483,35.214036,Afcon EV,type 2,12.7,איטי,,
קיבוץ געתון - געתון,קיבוץ געתון,געתון,33.005483,35.214036,Afcon EV,type 2,12.7,איטי,,
קיבוץ געתון - געתון,קיבוץ געתון,געתון,33.005483,35.214036,Afcon EV,type 2,12.7,איטי,,
חוף הכרמל,עין כרמל,עין כרמל,32.6766316,34.957936,Afcon EV,type 2,12.7,איטי,,
חוף הכרמל,עין כרמל,עין כרמל,32.6766316,34.957936,Afcon EV,type 2,12.7,איטי,,
חוף הכרמל,עין כרמל,עין כרמל,32.6766316,34.957936,Afcon EV,type 2,6.4,איטי,,
חוף הכרמל,עין כרמל,עין כרמל,32.6766316,34.957936,Afcon EV,type 2,6.4,איטי,,
חוף הכרמל,עין כרמל,עין כרמל,32.6766316,34.957936,Afcon EV,type 2,12.7,איטי,,
חוף הכרמל,עין כרמל,עין כרמל,32.6766316,34.957936,Afcon EV,type 2,12.7,איטי,,
רבי עקיבא 4 - מודיעין עילית,"שער המלך, 4",מודיעין עילית,31.9396365,35.0393558,Afcon EV,type 2,12.7,איטי,,
שער המלך 7 - מודיעין עילית,"שער המלך, 7",מודיעין עילית,31.9325654,35.0429247,Afcon EV,type 2,12.7,איטי,,
"רשבם 12 - מודיעין עילית""","רשבם 12""",מודיעין עילית,31.9332054,35.0536395,Afcon EV,type 2,12.7,איטי,,
נתיבות שלום 18 - מודיעין עילית,"נתיבות שלום, 18",מודיעין עילית,31.9295987,35.0506474,Afcon EV,type 2,12.7,איטי,,
קצות החושן 14 - מודיעין עילית,קצוות החושן 14,מודיעין עילית,31.9279205,35.0409702,Afcon EV,type 2,12.7,איטי,,
שערי תשובה 1  - מודיעין עילית,שערי תשובה 1,מודיעין עילית,31.928787,35.0381381,Afcon EV,type 2,12.7,איטי,,
מלונות דן - נצרת,"הגליל 28, 111",נצרת,32.7050554,35.3048785,Afcon EV,type 2,6.4,איטי,,
מלונות דן - מלון רות לאורחי המלון,"טז 1""",צפת,32.9641096,35.4941823,Afcon EV,type 2,6.4,איטי,,
מוריה 22 - רמת השרון,מוריה 22,רמת השרון,32.1440961,34.8367404,Afcon EV,type 2,22.2,איטי,,
עין המפרץ  סנטר,עין  המפרץ,עין המפרץ,32.9005167,35.0922952,Afcon EV,combo,73.6,מהיר,,
